Date,Predicted,RegimeCode
2020-04-20,69.99717,1
2020-04-21,69.05021,1
2020-04-22,67.44143,1
2020-04-23,67.68217,1
2020-04-24,67.76981,0
2020-04-27,68.849464,0
2020-04-28,69.43533,1
2020-04-29,69.06639,1
2020-04-30,70.04537,0
2020-05-01,71.38432,0
2020-05-04,71.39865,1
2020-05-05,71.86229,1
2020-05-06,72.686714,1
2020-05-07,73.49564,1
2020-05-08,74.27871,1
2020-05-11,75.59342,1
2020-05-12,76.87935,1
2020-05-13,76.99354,1
2020-05-14,76.475586,1
2020-05-15,76.44966,1
2020-05-18,76.22826,1
2020-05-19,77.075195,1
2020-05-20,77.29194,1
2020-05-21,78.15832,1
2020-05-22,78.283134,1
2020-05-26,78.56421,1
2020-05-27,78.41818,1
2020-05-28,78.50749,1
2020-05-29,78.582726,1
2020-06-01,78.57586,1
2020-06-02,79.08553,1
2020-06-03,79.55007,1
2020-06-04,79.996605,1
2020-06-05,79.830414,1
2020-06-08,80.93093,1
2020-06-09,81.77699,1
2020-06-10,83.543594,1
2020-06-11,85.585075,1
2020-06-12,84.300385,1
2020-06-15,83.88573,1
2020-06-16,84.30698,1
2020-06-17,85.7573,1
2020-06-18,86.424545,1
2020-06-19,86.70075,1
2020-06-22,86.53815,1
2020-06-23,87.647125,1
2020-06-24,89.25056,1
2020-06-25,89.163574,1
2020-06-26,89.65013,1
2020-06-29,88.42922,1
2020-06-30,88.83994,1
2020-07-01,89.53183,1
2020-07-02,89.77646,1
2020-07-06,89.86085,1
2020-07-07,91.17731,1
2020-07-08,91.7066,1
2020-07-09,93.04744,1
2020-07-10,93.931656,1
2020-07-13,94.39847,1
2020-07-14,94.35428,1
2020-07-15,95.13846,1
2020-07-16,95.90466,1
2020-07-17,95.621155,1
2020-07-20,95.32333,1
2020-07-21,96.25935,1
2020-07-22,96.05028,1
2020-07-23,96.026825,1
2020-07-24,93.6889,1
2020-07-27,92.349205,1
2020-07-28,92.95719,1
2020-07-29,92.53473,1
2020-07-30,93.218956,1
2020-07-31,94.20905,1
2020-08-03,99.99802,1
2020-08-04,104.36621,1
2020-08-05,106.66336,1
2020-08-06,107.79946,1
2020-08-07,110.27616,1
2020-08-10,110.136665,1
2020-08-11,110.76716,1
2020-08-12,109.33996,1
2020-08-13,110.479866,1
2020-08-14,112.22018,1
2020-08-17,113.00223,1
2020-08-18,113.14376,1
2020-08-19,113.67406,1
2020-08-20,114.019554,1
2020-08-21,115.521225,1
2020-08-24,119.492035,1
2020-08-25,122.24714,1
2020-08-26,122.89092,1
2020-08-27,123.95108,1
2020-08-28,123.671104,1
2020-08-31,123.357574,1
2020-09-01,125.4412,1
2020-09-02,129.2452,1
2020-09-03,129.63332,1
2020-09-04,124.06981,1
2020-09-08,121.20143,1
2020-09-09,115.76903,1
2020-09-10,115.49281,1
2020-09-11,113.664795,1
2020-09-14,111.93898,1
2020-09-15,112.921455,1
2020-09-16,113.63046,1
2020-09-17,112.1353,1
2020-09-18,110.3655,1
2020-09-21,107.68799,1
2020-09-22,108.11311,1
2020-09-23,109.41254,1
2020-09-24,107.58375,1
2020-09-25,107.12861,1
2020-09-28,109.14782,1
2020-09-29,111.640114,1
2020-09-30,112.351326,1
2020-10-01,113.47317,1
2020-10-02,114.53095,1
2020-10-05,113.02551,1
2020-10-06,114.01371,1
2020-10-07,112.86274,1
2020-10-08,113.21584,1
2020-10-09,113.41424,1
2020-10-12,114.55003,1
2020-10-13,119.04203,1
2020-10-14,119.57033,1
2020-10-15,119.61396,1
2020-10-16,119.354225,1
2020-10-19,118.3296,1
2020-10-20,116.21344,1
2020-10-21,115.984344,1
2020-10-22,115.65987,1
2020-10-23,114.91387,1
2020-10-26,114.170265,1
2020-10-27,113.83382,1
2020-10-28,114.52083,1
2020-10-29,112.04993,1
2020-10-30,112.89309,1
2020-11-02,110.07696,1
2020-11-03,108.5091,1
2020-11-04,108.74877,1
2020-11-05,111.34874,1
2020-11-06,114.835365,1
2020-11-09,116.4142,1
2020-11-10,115.76716,1
2020-11-11,115.14987,1
2020-11-12,116.73033,1
2020-11-13,117.445335,1
2020-11-16,117.74654,1
2020-11-17,118.40897,1
2020-11-18,118.25624,1
2020-11-19,117.41933,1
2020-11-20,117.31692,1
2020-11-23,116.630455,1
2020-11-24,114.43694,1
2020-11-25,114.03545,1
2020-11-27,114.41664,1
2020-11-30,114.93404,1
2020-12-01,116.47632,1
2020-12-02,119.18125,1
2020-12-03,120.68122,1
2020-12-04,121.21977,1
2020-12-07,121.045044,1
2020-12-08,121.71452,1
2020-12-09,122.408035,1
2020-12-10,121.35814,1
2020-12-11,121.540825,1
2020-12-14,121.26486,1
2020-12-15,120.77843,1
2020-12-16,123.757645,1
2020-12-17,125.29915,1
2020-12-18,126.38362,1
2020-12-21,125.778595,1
2020-12-22,126.22618,1
2020-12-23,128.4196,1
2020-12-24,129.04854,1
2020-12-28,129.7721,1
2020-12-29,132.59227,1
2020-12-30,133.05699,1
2020-12-31,132.52165,1
2021-01-04,131.67676,1
2021-01-05,129.54868,1
2021-01-06,129.33965,1
2021-01-07,127.04199,1
2021-01-08,128.13454,1
2021-01-11,129.43726,1
2021-01-12,128.42854,1
2021-01-13,127.72811,1
2021-01-14,128.52654,1
2021-01-15,127.94212,1
2021-01-19,126.65664,1
2021-01-20,126.38827,1
2021-01-21,128.5384,1
2021-01-22,132.21483,1
2021-01-25,135.14444,1
2021-01-26,138.4579,1
2021-01-27,140.12407,1
2021-01-28,140.21129,1
2021-01-29,137.55128,1
2021-02-01,133.47603,1
2021-02-02,132.67538,1
2021-02-03,132.95895,1
2021-02-04,132.60168,1
2021-02-05,134.20879,1
2021-02-08,134.83913,1
2021-02-09,135.1444,1
2021-02-10,134.79024,1
2021-02-11,134.26196,1
2021-02-12,133.87361,1
2021-02-16,133.83136,1
2021-02-17,132.68585,1
2021-02-18,130.85588,1
2021-02-19,129.38081,0
2021-02-22,128.81126,0
2021-02-23,126.56442,-1
2021-02-24,125.35617,-1
2021-02-25,124.59608,0
2021-02-26,121.971466,0
2021-03-01,120.79385,0
2021-03-02,123.78786,0
2021-03-03,124.005005,0
2021-03-04,122.3135,0
2021-03-05,120.40066,0
2021-03-08,120.19247,-1
2021-03-09,117.52836,-1
2021-03-10,118.65364,-1
2021-03-11,118.81627,0
2021-03-12,119.87411,0
2021-03-15,119.92114,0
2021-03-16,121.441986,-1
2021-03-17,123.063484,-1
2021-03-18,123.38466,-1
2021-03-19,121.218765,-1
2021-03-22,119.78974,-1
2021-03-23,120.97859,-1
2021-03-24,121.236694,-1
2021-03-25,120.002106,-1
2021-03-26,119.60801,-1
2021-03-29,119.80717,-1
2021-03-30,120.029625,-1
2021-03-31,119.34505,-1
2021-04-01,120.16319,-1
2021-04-05,121.079636,-1
2021-04-06,123.03541,-1
2021-04-07,124.15852,-1
2021-04-08,125.512886,-1
2021-04-09,127.44549,-1
2021-04-12,129.75833,-1
2021-04-13,129.915,0
2021-04-14,131.53648,0
2021-04-15,131.10844,0
2021-04-16,132.08981,-1
2021-04-19,132.4497,-1
2021-04-20,132.93597,-1
2021-04-21,132.25731,-1
2021-04-22,132.08205,-1
2021-04-23,131.21289,0
2021-04-26,132.02637,-1
2021-04-27,132.71303,0
2021-04-28,132.84503,0
2021-04-29,132.44475,1
2021-04-30,132.1767,1
2021-05-03,130.99907,0
2021-05-04,130.97331,1
2021-05-05,128.56125,0
2021-05-06,127.44134,1
2021-05-07,127.87245,1
2021-05-10,128.52794,1
2021-05-11,127.06507,0
2021-05-12,125.76647,-1
2021-05-13,123.52189,-1
2021-05-14,123.59778,-1
2021-05-17,125.08498,-1
2021-05-18,125.22698,-1
2021-05-19,124.45602,-1
2021-05-20,123.961365,-1
2021-05-21,125.13643,0
2021-05-24,124.78385,-1
2021-05-25,125.409645,-1
2021-05-26,125.6511,-1
2021-05-27,125.711426,-1
2021-05-28,124.8986,-1
2021-06-01,124.118996,-1
2021-06-02,123.59022,-1
2021-06-03,123.77593,-1
2021-06-04,123.101006,-1
2021-06-07,123.980034,0
2021-06-08,124.48327,0
2021-06-09,125.13332,0
2021-06-10,125.64573,0
2021-06-11,125.33307,0
2021-06-14,125.794785,0
2021-06-15,127.70768,0
2021-06-16,128.22974,0
2021-06-17,128.65233,-1
2021-06-18,129.70659,-1
2021-06-21,129.5276,0
2021-06-22,130.34207,0
2021-06-23,131.66373,0
2021-06-24,132.15308,0
2021-06-25,132.17378,0
2021-06-28,131.99788,0
2021-06-29,132.78758,0
2021-06-30,134.02654,0
2021-07-01,134.95341,0
2021-07-02,135.52214,0
2021-07-06,137.17813,0
2021-07-07,139.0878,0
2021-07-08,141.3188,-1
2021-07-09,141.6607,-1
2021-07-12,142.68686,-1
2021-07-13,142.88069,-1
2021-07-14,143.52039,-1
2021-07-15,145.68634,-1
2021-07-16,146.41954,0
2021-07-19,145.57082,0
2021-07-20,143.01788,0
2021-07-21,143.69453,-1
2021-07-22,143.80914,0
2021-07-23,144.56178,-1
2021-07-26,145.86841,-1
2021-07-27,146.72453,-1
2021-07-28,145.92242,-1
2021-07-29,144.51501,0
2021-07-30,144.18336,0
2021-08-02,144.21408,0
2021-08-03,144.0713,-1
2021-08-04,144.96126,-1
2021-08-05,145.21516,-1
2021-08-06,145.34929,-1
2021-08-09,145.03514,-1
2021-08-10,144.83826,-1
2021-08-11,144.49815,-1
2021-08-12,144.47093,-1
2021-08-13,146.07126,-1
2021-08-16,147.01205,-1
2021-08-17,148.4624,-1
2021-08-18,148.66801,-1
2021-08-19,146.67337,0
2021-08-20,145.80852,0
2021-08-23,146.26807,0
2021-08-24,147.35817,0
2021-08-25,147.84656,1
2021-08-26,147.36986,1
2021-08-27,146.66219,1
2021-08-30,146.88293,1
2021-08-31,149.41557,1
2021-09-01,150.03586,1
2021-09-02,150.5588,1
2021-09-03,151.39154,1
2021-09-07,152.13348,1
2021-09-08,153.72195,1
2021-09-09,153.67175,1
2021-09-10,153.00487,1
2021-09-13,149.98691,1
2021-09-14,148.77176,1
2021-09-15,147.57628,1
2021-09-16,147.50842,1
2021-09-17,147.41808,1
2021-09-20,145.93724,1
2021-09-21,143.53145,1
2021-09-22,142.63199,1
2021-09-23,143.58534,1
2021-09-24,144.64725,1
2021-09-27,145.18333,1
2021-09-28,144.57886,1
2021-09-29,142.41075,1
2021-09-30,141.80905,1
2021-10-01,140.92981,1
2021-10-04,141.1154,1
2021-10-05,139.41454,0
2021-10-06,139.55771,-1
2021-10-07,140.2042,-1
2021-10-08,141.20816,-1
2021-10-11,141.48201,-1
2021-10-12,141.51425,-1
2021-10-13,140.82967,-1
2021-10-14,140.15727,-1
2021-10-15,141.35252,-1
2021-10-18,142.58202,-1
2021-10-19,144.04512,-1
2021-10-20,145.89027,-1
2021-10-21,147.02023,-1
2021-10-22,147.60979,-1
2021-10-25,147.43327,-1
2021-10-26,147.28229,-1
2021-10-27,147.57487,-1
2021-10-28,147.49037,-1
2021-10-29,149.38414,-1
2021-11-01,148.91568,0
2021-11-02,148.11612,0
2021-11-03,148.28934,0
2021-11-04,149.20125,1
2021-11-05,149.38458,1
2021-11-08,149.70781,1
2021-11-09,149.42265,1
2021-11-10,149.45052,1
2021-11-11,147.96214,1
2021-11-12,147.16362,1
2021-11-15,147.95732,1
2021-11-16,148.42178,1
2021-11-17,149.13857,1
2021-11-18,150.79005,1
2021-11-19,153.90187,1
2021-11-22,156.81769,1
2021-11-23,158.3838,1
2021-11-24,159.22356,1
2021-11-26,159.84476,1
2021-11-29,157.42882,1
2021-11-30,157.94513,1
2021-12-01,161.01373,1
2021-12-02,162.292,1
2021-12-03,162.23746,1
2021-12-06,161.1279,1
2021-12-07,162.38298,1
2021-12-08,166.16542,1
2021-12-09,170.0795,1
2021-12-10,171.60074,1
2021-12-13,174.70042,1
2021-12-14,174.28052,1
2021-12-15,173.14647,1
2021-12-16,175.18257,1
2021-12-17,172.63658,1
2021-12-20,170.61647,1
2021-12-21,169.00401,1
2021-12-22,169.98557,1
2021-12-23,171.97078,1
2021-12-27,173.26724,1
2021-12-28,175.92409,1
2021-12-29,176.67561,1
2021-12-30,176.95108,1
2021-12-31,176.4366,1
2022-01-03,175.82945,1
2022-01-04,177.86053,1
2022-01-05,177.74461,1
2022-01-06,175.07268,1
2022-01-07,172.17912,1
2022-01-10,170.93674,1
2022-01-11,170.47977,1
2022-01-12,171.82372,1
2022-01-13,172.77652,1
2022-01-14,171.4418,1
2022-01-18,171.15317,1
2022-01-19,169.37773,1
2022-01-20,166.61137,1
2022-01-21,164.38904,0
2022-01-24,162.30705,0
2022-01-25,160.94861,-1
2022-01-26,159.40427,-1
2022-01-27,158.63647,-1
2022-01-28,158.08263,-1
2022-01-31,163.65567,-1
2022-02-01,168.88937,0
2022-02-02,171.1619,1
2022-02-03,172.66066,1
2022-02-04,171.76859,1
2022-02-07,171.07207,1
2022-02-08,170.39072,1
2022-02-09,171.74081,1
2022-02-10,173.23772,1
2022-02-11,171.75685,1
2022-02-14,169.08296,1
2022-02-15,167.91919,0
2022-02-16,169.52515,-1
2022-02-17,170.29807,0
2022-02-18,168.67845,0
2022-02-22,166.96732,0
2022-02-23,164.62074,0
2022-02-24,161.28204,-1
2022-02-25,161.09753,-1
2022-02-28,162.30838,-1
2022-03-01,163.08243,-1
2022-03-02,162.39853,-1
2022-03-03,163.75702,-1
2022-03-04,164.32722,-1
2022-03-07,162.9349,-1
2022-03-08,160.1504,-1
2022-03-09,157.81927,-1
2022-03-10,159.67557,0
2022-03-11,158.4504,0
2022-03-14,155.70822,0
2022-03-15,152.19975,0
2022-03-16,152.90189,0
2022-03-17,155.84166,0
2022-03-18,157.856,-1
2022-03-21,160.47798,-1
2022-03-22,162.4443,-1
2022-03-23,165.10425,-1
2022-03-24,167.0895,0
2022-03-25,169.97513,1
2022-03-28,171.68887,1
2022-03-29,172.8631,1
2022-03-30,175.12383,1
2022-03-31,175.60419,1
2022-04-01,174.07121,1
2022-04-04,173.09929,1
2022-04-05,174.84924,1
2022-04-06,174.04951,1
2022-04-07,171.84395,1
2022-04-08,170.91676,1
2022-04-11,169.50017,1
2022-04-12,166.55183,1
2022-04-13,166.11275,1
2022-04-14,167.49608,1
2022-04-18,165.55869,1
2022-04-19,164.35493,1
2022-04-20,165.06949,0
2022-04-21,165.42078,0
2022-04-22,165.13232,0
2022-04-25,162.53368,-1
2022-04-26,161.77911,-1
2022-04-27,158.35483,-1
2022-04-28,156.50677,-1
2022-04-29,159.46896,-1
2022-05-02,157.96576,-1
2022-05-03,157.16605,-1
2022-05-04,157.64102,-1
2022-05-05,161.36465,-1
2022-05-06,158.40553,-1
2022-05-09,157.03671,-1
2022-05-10,153.76175,0
2022-05-11,153.44139,0
2022-05-12,149.25021,0
2022-05-13,145.01439,0
2022-05-16,145.47742,0
2022-05-17,145.14305,0
2022-05-18,146.88861,0
2022-05-19,143.3599,0
2022-05-20,139.58382,0
2022-05-23,137.96834,-1
2022-05-24,140.28098,-1
2022-05-25,140.12047,-1
2022-05-26,139.9749,-1
2022-05-27,141.63147,-1
2022-05-31,145.59325,-1
2022-06-01,147.1209,-1
2022-06-02,147.60097,-1
2022-06-03,149.07816,-1
2022-06-06,146.73996,-1
2022-06-07,145.84311,-1
2022-06-08,146.88203,-1
2022-06-09,147.08023,-1
2022-06-10,144.3083,-1
2022-06-13,139.94438,-1
2022-06-14,135.07004,-1
2022-06-15,133.27458,-1
2022-06-16,134.05437,-1
2022-06-17,131.71585,-1
2022-06-21,131.24332,-1
2022-06-22,133.42328,-1
2022-06-23,134.30403,-1
2022-06-24,136.17014,-1
2022-06-27,138.87712,-1
2022-06-28,140.16599,-1
2022-06-29,138.4354,-1
2022-06-30,138.40968,-1
2022-07-01,137.17694,-1
2022-07-05,137.71114,-1
2022-07-06,139.45677,-1
2022-07-07,141.04808,-1
2022-07-08,143.57848,-1
2022-07-11,145.15733,-1
2022-07-12,144.67542,-1
2022-07-13,144.85512,-1
2022-07-14,144.78584,-1
2022-07-15,146.31523,-1
2022-07-18,148.01056,-1
2022-07-19,147.15968,-1
2022-07-20,148.69092,-1
2022-07-21,150.61386,-1
2022-07-22,152.73412,-1
2022-07-25,153.05185,-1
2022-07-26,152.48853,-1
2022-07-27,151.46931,-1
2022-07-28,153.71346,-1
2022-07-29,155.23354,0
2022-08-01,158.59671,0
2022-08-02,159.7192,0
2022-08-03,159.30827,0
2022-08-04,162.24594,-1
2022-08-05,163.6253,-1
2022-08-08,164.04121,-1
2022-08-09,163.92372,0
2022-08-10,163.86777,0
2022-08-11,166.11754,0
2022-08-12,166.89172,0
2022-08-15,169.04967,0
2022-08-16,170.69052,0
2022-08-17,171.32538,0
2022-08-18,172.35295,0
2022-08-19,172.6391,0
2022-08-22,171.34984,0
2022-08-23,168.5981,0
2022-08-24,167.07877,0
2022-08-25,166.61885,0
2022-08-26,167.78365,0
2022-08-29,165.04524,0
2022-08-30,162.37903,0
2022-08-31,159.86618,0
2022-09-01,157.83649,0
2022-09-02,157.32582,0
2022-09-06,156.0479,0
2022-09-07,154.7381,0
2022-09-08,154.88841,0
2022-09-09,154.25159,0
2022-09-12,155.44362,0
2022-09-13,159.28708,0
2022-09-14,156.14925,0
2022-09-15,155.06616,0
2022-09-16,153.14851,0
2022-09-19,151.34073,0
2022-09-20,152.51619,0
2022-09-21,154.50911,-1
2022-09-22,153.78883,-1
2022-09-23,152.77568,-1
2022-09-26,151.07608,-1
2022-09-27,150.43782,-1
2022-09-28,150.73352,-1
2022-09-29,149.91011,-1
2022-09-30,145.57175,-1
2022-10-03,141.10599,-1
2022-10-04,141.30746,-1
2022-10-05,143.61423,-1
2022-10-06,144.95033,-1
2022-10-07,144.98317,-1
2022-10-10,142.08904,-1
2022-10-11,140.7618,-1
2022-10-12,139.48866,-1
2022-10-13,138.56947,-1
2022-10-14,140.63272,-1
2022-10-17,139.31404,-1
2022-10-18,140.6363,-1
2022-10-19,142.11174,-1
2022-10-20,142.8525,-1
2022-10-21,142.897,-1
2022-10-24,144.92876,-1
2022-10-25,147.13257,-1
2022-10-26,149.67711,-1
2022-10-27,149.28246,-1
2022-10-28,146.51962,0
2022-10-31,150.89645,-1
2022-11-01,152.06827,0
2022-11-02,150.9871,0
2022-11-03,147.38766,0
2022-11-04,142.33612,-1
2022-11-07,139.79669,-1
2022-11-08,139.07549,-1
2022-11-09,139.16096,-1
2022-11-10,136.7848,-1
2022-11-11,141.9105,-1
2022-11-14,146.20865,0
2022-11-15,147.3649,0
2022-11-16,148.63199,0
2022-11-17,148.55928,0
2022-11-18,149.46948,0
2022-11-21,150.25063,-1
2022-11-22,148.8666,-1
2022-11-23,149.25316,-1
2022-11-25,150.01111,-1
2022-11-28,148.81439,-1
2022-11-29,146.08827,0
2022-11-30,143.13284,0
2022-12-01,145.4042,0
2022-12-02,146.90868,0
2022-12-05,147.28041,0
2022-12-06,146.75417,0
2022-12-07,144.48743,0
2022-12-08,142.30092,0
2022-12-09,142.21405,0
2022-12-12,142.04216,0
2022-12-13,143.19131,0
2022-12-14,144.31465,-1
2022-12-15,143.62646,-1
2022-12-16,139.63918,-1
2022-12-19,136.55722,-1
2022-12-20,134.06602,0
2022-12-21,132.92357,0
2022-12-22,134.1551,0
2022-12-23,133.14775,0
2022-12-27,132.34766,0
2022-12-28,131.0181,-1
2022-12-29,128.25026,-1
2022-12-30,128.79446,-1
2023-01-03,129.4163,-1
2023-01-04,127.113625,-1
2023-01-05,126.56426,-1
2023-01-06,125.705925,-1
2023-01-09,127.74258,-1
2023-01-10,129.13367,-1
2023-01-11,130.0368,-1
2023-01-12,131.88786,-1
2023-01-13,132.75117,-1
2023-01-17,133.80429,-1
2023-01-18,134.92703,-1
2023-01-19,135.05896,-1
2023-01-20,135.09262,-1
2023-01-23,136.48602,-1
2023-01-24,138.92891,-1
2023-01-25,140.8646,-1
2023-01-26,141.36401,-1
2023-01-27,142.62051,-1
2023-01-30,144.28867,-1
2023-01-31,143.52574,-1
2023-02-01,143.71497,-1
2023-02-02,144.46724,-1
2023-02-03,147.7014,-1
2023-02-06,151.27731,-1
2023-02-07,151.46732,-1
2023-02-08,152.89336,-1
2023-02-09,152.18153,-1
2023-02-10,151.17464,-1
2023-02-13,150.89671,-1
2023-02-14,152.3203,-1
2023-02-15,152.73093,-1
2023-02-16,153.98355,-1
2023-02-17,153.75043,-1
2023-02-21,152.94026,-1
2023-02-22,150.38083,-1
2023-02-23,149.33427,-1
2023-02-24,149.20882,-1
2023-02-27,147.7802,-1
2023-02-28,147.68747,-1
2023-03-01,147.45465,-1
2023-03-02,146.22362,-1
2023-03-03,145.91675,-1
2023-03-06,148.54636,-1
2023-03-07,151.40787,-1
2023-03-08,151.54604,0
2023-03-09,152.11548,0
2023-03-10,151.19696,0
2023-03-13,149.58151,0
2023-03-14,149.84737,0
2023-03-15,151.20764,0
2023-03-16,152.10681,-1
2023-03-17,154.00182,0
2023-03-20,154.47835,0
2023-03-21,155.87933,0
2023-03-22,157.57048,0
2023-03-23,157.59567,0
2023-03-24,158.08917,0
2023-03-27,159.04294,0
2023-03-28,158.46786,0
2023-03-29,157.78134,0
2023-03-30,159.11122,0
2023-03-31,160.68098,-1
2023-04-03,162.75125,-1
2023-04-04,164.39586,-1
2023-04-05,164.83693,1
2023-04-06,163.98196,1
2023-04-10,163.99117,0
2023-04-11,162.6638,-1
2023-04-12,161.32951,-1
2023-04-13,160.35176,0
2023-04-14,162.80716,0
2023-04-17,163.95003,1
2023-04-18,164.40001,1
2023-04-19,165.2166,1
2023-04-20,166.22331,1
2023-04-21,166.17903,1
2023-04-24,165.23784,1
2023-04-25,164.91946,0
2023-04-26,163.99124,0
2023-04-27,163.5259,-1
2023-04-28,165.79161,-1
2023-05-01,167.65807,-1
2023-05-02,168.43622,-1
2023-05-03,168.17296,0
2023-05-04,167.41801,-1
2023-05-05,166.17197,-1
2023-05-08,169.6691,-1
2023-05-09,171.51428,0
2023-05-10,171.3451,1
2023-05-11,172.08833,1
2023-05-12,172.58487,1
2023-05-15,172.30382,1
2023-05-16,171.86757,1
2023-05-17,171.66116,1
2023-05-18,171.9083,1
2023-05-19,173.28993,1
2023-05-22,174.04597,1
2023-05-23,173.84795,1
2023-05-24,172.31215,1
2023-05-25,171.68013,0
2023-05-26,172.05284,0
2023-05-30,173.56621,0
2023-05-31,175.30632,0
2023-06-01,176.08597,1
2023-06-02,177.87447,1
2023-06-05,179.20288,1
2023-06-06,179.06349,1
2023-06-07,178.72011,1
2023-06-08,177.82498,1
2023-06-09,178.82921,1
2023-06-12,179.60701,1
2023-06-13,181.43082,1
2023-06-14,182.07349,1
2023-06-15,182.63112,1
2023-06-16,183.9604,1
2023-06-20,184.0436,1
2023-06-21,184.05551,1
2023-06-22,183.50926,1
2023-06-23,184.81981,1
2023-06-26,185.36198,1
2023-06-27,184.82523,1
2023-06-28,185.97655,1
2023-06-29,187.22528,1
2023-06-30,187.97766,1
2023-07-03,190.57753,1
2023-07-05,191.0854,1
2023-07-06,190.6031,1
2023-07-07,190.5781,1
2023-07-10,190.00723,1
2023-07-11,188.63524,1
2023-07-12,187.68674,1
2023-07-13,188.16377,1
2023-07-14,188.86772,1
2023-07-17,189.27849,1
2023-07-18,191.16887,1
2023-07-19,191.98207,1
2023-07-20,193.00194,1
2023-07-21,192.45297,1
2023-07-24,191.4904,1
2023-07-25,191.45248,1
2023-07-26,191.94568,1
2023-07-27,192.66081,1
2023-07-28,192.33195,1
2023-07-31,193.48044,1
2023-08-01,194.41504,1
2023-08-02,194.39017,1
2023-08-03,192.74289,1
2023-08-04,191.16199,1
2023-08-07,185.64732,1
2023-08-08,181.25304,1
2023-08-09,179.81512,1
2023-08-10,178.48817,1
2023-08-11,177.76732,1
2023-08-14,177.50029,1
2023-08-15,178.27779,1
2023-08-16,177.63411,1
2023-08-17,176.78899,1
2023-08-18,175.03783,0
2023-08-21,174.44168,0
2023-08-22,174.94884,0
2023-08-23,175.97543,0
2023-08-24,178.51636,1
2023-08-25,177.27287,1
2023-08-28,177.65034,1
2023-08-29,178.75214,1
2023-08-30,181.36102,1
2023-08-31,184.49019,1
2023-09-01,186.06212,1
2023-09-05,187.51872,1
2023-09-06,188.30464,1
2023-09-07,185.07033,1
2023-09-08,180.55164,1
2023-09-11,178.74556,1
2023-09-12,178.70659,1
2023-09-13,177.18367,1
2023-09-14,175.29614,1
2023-09-15,175.21584,0
2023-09-18,174.90094,0
2023-09-19,176.29642,0
2023-09-20,177.61078,0
2023-09-21,176.31998,0
2023-09-22,174.75294,-1
2023-09-25,174.47578,-1
2023-09-26,175.10623,-1
2023-09-27,173.27806,-1
2023-09-28,171.48853,-1
2023-09-29,170.81175,-1
2023-10-02,170.84326,-1
2023-10-03,172.23634,-1
2023-10-04,172.2401,-1
2023-10-05,172.81966,0
2023-10-06,173.77647,0
2023-10-09,175.59265,-1
2023-10-10,177.26094,-1
2023-10-11,177.6976,-1
2023-10-12,178.56512,-1
2023-10-13,179.46709,-1
2023-10-16,178.90538,-1
2023-10-17,178.49536,-1
2023-10-18,177.49483,-1
2023-10-19,176.31575,-1
2023-10-20,175.56836,-1
2023-10-23,173.89528,-1
2023-10-24,173.13876,-1
2023-10-25,173.07959,0
2023-10-26,171.8596,-1
2023-10-27,169.01018,0
2023-10-30,168.31259,0
2023-10-31,169.21484,0
2023-11-01,169.97281,0
2023-11-02,171.99248,0
2023-11-03,174.8819,0
2023-11-06,175.76631,-1
2023-11-07,177.40547,0
2023-11-08,179.56102,0
2023-11-09,181.13838,0
2023-11-10,181.57332,-1
2023-11-13,183.92729,-1
2023-11-14,184.2791,-1
2023-11-15,185.70683,-1
2023-11-16,186.7241,-1
2023-11-17,188.05626,-1
2023-11-20,188.67415,-1
2023-11-21,189.83679,-1
2023-11-22,189.97769,-1
2023-11-24,190.33383,-1
2023-11-27,189.81015,-1
2023-11-28,189.4269,-1
2023-11-29,189.58192,-1
2023-11-30,189.14624,-1
2023-12-01,189.21632,-1
2023-12-04,189.95395,-1
2023-12-05,189.3819,-1
2023-12-06,191.13058,-1
2023-12-07,191.49065,-1
2023-12-08,192.59058,-1
2023-12-11,193.88876,-1
2023-12-12,193.17049,-1
2023-12-13,193.52426,-1
2023-12-14,195.44852,-1
2023-12-15,196.4972,-1
2023-12-18,196.64093,-1
2023-12-19,195.77737,-1
2023-12-20,195.87486,-1
2023-12-21,194.8769,-1
2023-12-22,194.27963,-1
2023-12-26,193.46797,0
2023-12-27,192.79782,0
2023-12-28,192.5527,0
2023-12-29,192.69011,0
2024-01-02,192.22505,0
2024-01-03,188.36795,0
2024-01-04,185.67848,0
2024-01-05,183.29448,0
2024-01-08,181.84012,0
2024-01-09,183.52887,0
2024-01-10,184.26144,0
2024-01-11,185.08318,0
2024-01-12,185.14546,0
2024-01-16,185.30038,0
2024-01-17,184.17502,0
2024-01-18,183.08713,0
2024-01-19,185.71606,0
2024-01-22,188.67007,0
2024-01-23,191.25107,0
2024-01-24,193.07771,0
2024-01-25,193.51103,0
2024-01-26,193.45656,0
2024-01-29,192.49242,0
2024-01-30,191.64215,0
2024-01-31,189.33284,0
2024-02-01,186.28659,0
2024-02-02,186.14554,0
2024-02-05,185.72437,0
2024-02-06,186.4714,0
2024-02-07,187.72728,0
2024-02-08,188.38449,0
2024-02-09,188.07538,0
2024-02-12,188.28073,-1
2024-02-13,187.51405,-1
2024-02-14,185.99936,-1
2024-02-15,184.79771,0
2024-02-16,184.11687,0
2024-02-20,183.02196,0
2024-02-21,182.10202,0
2024-02-22,182.09132,0
2024-02-23,183.21672,0
2024-02-26,182.82275,0
2024-02-27,181.83469,0
2024-02-28,182.12189,0
2024-02-29,181.6927,0
2024-03-01,181.10059,0
2024-03-04,180.24686,0
