Date,Predicted,Regime
2023-04-06,163.98196,Bull
2023-04-10,163.99117,Sideways
2023-04-11,162.6638,Bear
2023-04-12,161.32951,Bear
2023-04-13,160.35176,Sideways
2023-04-14,162.80716,Sideways
2023-04-17,163.95003,Bull
2023-04-18,164.40001,Bull
2023-04-19,165.2166,Bull
2023-04-20,166.22331,Bull
2023-04-21,166.17903,Bull
2023-04-24,165.23784,Bull
2023-04-25,164.91946,Sideways
2023-04-26,163.99124,Sideways
2023-04-27,163.5259,Bear
2023-04-28,165.79161,Bear
2023-05-01,167.65807,Bear
2023-05-02,168.43622,Bear
2023-05-03,168.17296,Sideways
2023-05-04,167.41801,Bear
2023-05-05,166.17197,Bear
2023-05-08,169.6691,Bear
2023-05-09,171.51428,Sideways
2023-05-10,171.3451,Bull
2023-05-11,172.08833,Bull
2023-05-12,172.58487,Bull
2023-05-15,172.30382,Bull
2023-05-16,171.86757,Bull
2023-05-17,171.66116,Bull
2023-05-18,171.9083,Bull
2023-05-19,173.28993,Bull
2023-05-22,174.04597,Bull
2023-05-23,173.84795,Bull
2023-05-24,172.31215,Bull
2023-05-25,171.68013,Sideways
2023-05-26,172.05284,Sideways
2023-05-30,173.56621,Sideways
2023-05-31,175.30632,Sideways
2023-06-01,176.08597,Bull
2023-06-02,177.87447,Bull
2023-06-05,179.20288,Bull
2023-06-06,179.06349,Bull
2023-06-07,178.72011,Bull
2023-06-08,177.82498,Bull
2023-06-09,178.82921,Bull
2023-06-12,179.60701,Bull
2023-06-13,181.43082,Bull
2023-06-14,182.07349,Bull
2023-06-15,182.63112,Bull
2023-06-16,183.9604,Bull
2023-06-20,184.0436,Bull
2023-06-21,184.05551,Bull
2023-06-22,183.50926,Bull
2023-06-23,184.81981,Bull
2023-06-26,185.36198,Bull
2023-06-27,184.82523,Bull
2023-06-28,185.97655,Bull
2023-06-29,187.22528,Bull
2023-06-30,187.97766,Bull
2023-07-03,190.57753,Bull
2023-07-05,191.0854,Bull
2023-07-06,190.6031,Bull
2023-07-07,190.5781,Bull
2023-07-10,190.00723,Bull
2023-07-11,188.63524,Bull
2023-07-12,187.68674,Bull
2023-07-13,188.16377,Bull
2023-07-14,188.86772,Bull
2023-07-17,189.27849,Bull
2023-07-18,191.16887,Bull
2023-07-19,191.98207,Bull
2023-07-20,193.00194,Bull
2023-07-21,192.45297,Bull
2023-07-24,191.4904,Bull
2023-07-25,191.45248,Bull
2023-07-26,191.94568,Bull
2023-07-27,192.66081,Bull
2023-07-28,192.33195,Bull
2023-07-31,193.48044,Bull
2023-08-01,194.41504,Bull
2023-08-02,194.39017,Bull
2023-08-03,192.74289,Bull
2023-08-04,191.16199,Bull
2023-08-07,185.64732,Bull
2023-08-08,181.25304,Bull
2023-08-09,179.81512,Bull
2023-08-10,178.48817,Bull
2023-08-11,177.76732,Bull
2023-08-14,177.50029,Bull
2023-08-15,178.27779,Bull
2023-08-16,177.63411,Bull
2023-08-17,176.78899,Bull
2023-08-18,175.03783,Sideways
2023-08-21,174.44168,Sideways
2023-08-22,174.94884,Sideways
2023-08-23,175.97543,Sideways
2023-08-24,178.51636,Bull
2023-08-25,177.27287,Bull
2023-08-28,177.65034,Bull
2023-08-29,178.75214,Bull
2023-08-30,181.36102,Bull
2023-08-31,184.49019,Bull
2023-09-01,186.06212,Bull
2023-09-05,187.51872,Bull
2023-09-06,188.30464,Bull
2023-09-07,185.07033,Bull
2023-09-08,180.55164,Bull
2023-09-11,178.74556,Bull
2023-09-12,178.70659,Bull
2023-09-13,177.18367,Bull
2023-09-14,175.29614,Bull
2023-09-15,175.21584,Sideways
2023-09-18,174.90094,Sideways
2023-09-19,176.29642,Sideways
2023-09-20,177.61078,Sideways
2023-09-21,176.31998,Sideways
2023-09-22,174.75294,Bear
2023-09-25,174.47578,Bear
2023-09-26,175.10623,Bear
2023-09-27,173.27806,Bear
2023-09-28,171.48853,Bear
2023-09-29,170.81175,Bear
2023-10-02,170.84326,Bear
2023-10-03,172.23634,Bear
2023-10-04,172.2401,Bear
2023-10-05,172.81966,Sideways
2023-10-06,173.77647,Sideways
2023-10-09,175.59265,Bear
2023-10-10,177.26094,Bear
2023-10-11,177.6976,Bear
2023-10-12,178.56512,Bear
2023-10-13,179.46709,Bear
2023-10-16,178.90538,Bear
2023-10-17,178.49536,Bear
2023-10-18,177.49483,Bear
2023-10-19,176.31575,Bear
2023-10-20,175.56836,Bear
2023-10-23,173.89528,Bear
2023-10-24,173.13876,Bear
2023-10-25,173.07959,Sideways
2023-10-26,171.8596,Bear
2023-10-27,169.01018,Sideways
2023-10-30,168.31259,Sideways
2023-10-31,169.21484,Sideways
2023-11-01,169.97281,Sideways
2023-11-02,171.99248,Sideways
2023-11-03,174.8819,Sideways
2023-11-06,175.76631,Bear
2023-11-07,177.40547,Sideways
2023-11-08,179.56102,Sideways
2023-11-09,181.13838,Sideways
2023-11-10,181.57332,Bear
2023-11-13,183.92729,Bear
2023-11-14,184.2791,Bear
2023-11-15,185.70683,Bear
2023-11-16,186.7241,Bear
2023-11-17,188.05626,Bear
2023-11-20,188.67415,Bear
2023-11-21,189.83679,Bear
2023-11-22,189.97769,Bear
2023-11-24,190.33383,Bear
2023-11-27,189.81015,Bear
2023-11-28,189.4269,Bear
2023-11-29,189.58192,Bear
2023-11-30,189.14624,Bear
2023-12-01,189.21632,Bear
2023-12-04,189.95395,Bear
2023-12-05,189.3819,Bear
2023-12-06,191.13058,Bear
2023-12-07,191.49065,Bear
2023-12-08,192.59058,Bear
2023-12-11,193.88876,Bear
2023-12-12,193.17049,Bear
2023-12-13,193.52426,Bear
2023-12-14,195.44852,Bear
2023-12-15,196.4972,Bear
2023-12-18,196.64093,Bear
2023-12-19,195.77737,Bear
2023-12-20,195.87486,Bear
2023-12-21,194.8769,Bear
2023-12-22,194.27963,Bear
2023-12-26,193.46797,Sideways
2023-12-27,192.79782,Sideways
2023-12-28,192.5527,Sideways
2023-12-29,192.69011,Sideways
2024-01-02,192.22505,Sideways
2024-01-03,188.36795,Sideways
2024-01-04,185.67848,Sideways
2024-01-05,183.29448,Sideways
2024-01-08,181.84012,Sideways
2024-01-09,183.52887,Sideways
2024-01-10,184.26144,Sideways
2024-01-11,185.08318,Sideways
2024-01-12,185.14546,Sideways
2024-01-16,185.30038,Sideways
2024-01-17,184.17502,Sideways
2024-01-18,183.08713,Sideways
2024-01-19,185.71606,Sideways
2024-01-22,188.67007,Sideways
2024-01-23,191.25107,Sideways
2024-01-24,193.07771,Sideways
2024-01-25,193.51103,Sideways
2024-01-26,193.45656,Sideways
2024-01-29,192.49242,Sideways
2024-01-30,191.64215,Sideways
2024-01-31,189.33284,Sideways
2024-02-01,186.28659,Sideways
2024-02-02,186.14554,Sideways
2024-02-05,185.72437,Sideways
2024-02-06,186.4714,Sideways
2024-02-07,187.72728,Sideways
2024-02-08,188.38449,Sideways
2024-02-09,188.07538,Sideways
2024-02-12,188.28073,Bear
2024-02-13,187.51405,Bear
2024-02-14,185.99936,Bear
2024-02-15,184.79771,Sideways
2024-02-16,184.11687,Sideways
2024-02-20,183.02196,Sideways
2024-02-21,182.10202,Sideways
2024-02-22,182.09132,Sideways
2024-02-23,183.21672,Sideways
2024-02-26,182.82275,Sideways
2024-02-27,181.83469,Sideways
2024-02-28,182.12189,Sideways
2024-02-29,181.6927,Sideways
2024-03-01,181.10059,Sideways
2024-03-04,180.24686,Sideways
2024-03-05,177.4386,Sideways
2024-03-06,173.41106,Sideways
2024-03-07,170.97174,Bear
2024-03-08,169.88934,Bear
2024-03-11,170.38748,Bear
2024-03-12,171.77171,Bear
2024-03-13,172.70459,Sideways
2024-03-14,171.9899,Sideways
2024-03-15,172.55101,Sideways
2024-03-18,172.68338,Sideways
2024-03-19,173.2984,Sideways
2024-03-20,174.85336,Sideways
2024-03-21,176.98419,Sideways
2024-03-22,174.13914,Sideways
2024-03-25,173.02428,Sideways
2024-03-26,171.86821,Sideways
2024-03-27,170.73659,Sideways
2024-03-28,172.12335,Sideways
2024-04-01,171.93968,Sideways
2024-04-02,170.99246,Sideways
2024-04-03,169.88461,Sideways
2024-04-04,169.79779,Sideways
2024-04-05,169.3803,Sideways
2024-04-08,169.57039,Sideways
2024-04-09,169.09503,Sideways
2024-04-10,169.48207,Sideways
2024-04-11,168.71045,Sideways
2024-04-12,172.12402,Sideways
2024-04-15,174.72916,Sideways
2024-04-16,173.82932,Sideways
2024-04-17,171.46008,Sideways
2024-04-18,169.56503,Sideways
2024-04-19,168.22408,Bear
2024-04-22,166.5662,Bear
2024-04-23,166.23401,Bear
2024-04-24,166.72168,Bear
2024-04-25,168.11241,Sideways
2024-04-26,169.25865,Sideways
2024-04-29,169.45277,Sideways
2024-04-30,171.70285,Sideways
2024-05-01,171.17911,Sideways
2024-05-02,170.2289,Sideways
2024-05-03,171.74342,Sideways
2024-05-06,178.03922,Sideways
2024-05-07,180.31693,Sideways
2024-05-08,181.47514,Sideways
2024-05-09,182.11906,Sideways
2024-05-10,183.34938,Sideways
2024-05-13,183.28165,Sideways
2024-05-14,184.87636,Sideways
2024-05-15,186.31056,Sideways
2024-05-16,188.15903,Sideways
2024-05-17,189.09088,Sideways
2024-05-20,189.47868,Sideways
2024-05-21,190.24,Sideways
2024-05-22,191.29922,Sideways
2024-05-23,191.0412,Sideways
2024-05-24,188.73647,Sideways
2024-05-28,189.19516,Sideways
2024-05-29,189.57661,Sideways
2024-05-30,189.90231,Sideways
2024-05-31,190.57137,Sideways
2024-06-03,191.39978,Sideways
2024-06-04,192.71942,Sideways
2024-06-05,193.51749,Sideways
2024-06-06,194.64638,Sideways
2024-06-07,194.45367,Sideways
2024-06-10,195.55055,Sideways
2024-06-11,194.15498,Sideways
2024-06-12,200.70316,Sideways
2024-06-13,207.23428,Sideways
2024-06-14,210.80716,Bear
2024-06-17,211.35016,Bear
2024-06-18,213.59404,Bear
2024-06-20,213.48993,Bear
2024-06-21,210.91719,Bear
2024-06-24,208.46957,Bear
2024-06-25,207.70741,Bear
2024-06-26,207.94603,Bear
2024-06-27,210.28404,Bear
2024-06-28,211.91006,Bear
2024-07-01,210.79826,Bear
2024-07-02,213.31203,Bear
2024-07-03,216.49294,Bear
2024-07-05,218.63925,Bear
2024-07-08,222.02698,Sideways
2024-07-09,224.40472,Bull
2024-07-10,225.87177,Bull
2024-07-11,228.70093,Bull
2024-07-12,227.28949,Bull
2024-07-15,227.93312,Bull
2024-07-16,230.33514,Bull
2024-07-17,231.74718,Bull
2024-07-18,229.28093,Bull
2024-07-19,225.51605,Bull
2024-07-22,223.80101,Bull
2024-07-23,222.96327,Bull
2024-07-24,223.17331,Bull
2024-07-25,219.98528,Bull
2024-07-26,217.78938,Sideways
2024-07-29,217.09146,Bear
2024-07-30,217.00392,Bear
2024-07-31,217.28531,Bear
2024-08-01,219.1266,Sideways
2024-08-02,218.12892,Sideways
2024-08-05,218.28204,Bull
2024-08-06,212.93025,Bull
2024-08-07,209.11044,Sideways
2024-08-08,208.81177,Bear
2024-08-09,210.69368,Bear
2024-08-12,213.19139,Bear
2024-08-13,215.15596,Sideways
2024-08-14,217.95131,Sideways
2024-08-15,219.50317,Bull
2024-08-16,221.68697,Bull
2024-08-19,223.40628,Bull
2024-08-20,224.08101,Bull
2024-08-21,224.65045,Bull
2024-08-22,224.8509,Bull
2024-08-23,223.95915,Bull
2024-08-26,224.68513,Bull
2024-08-27,225.28775,Bull
2024-08-28,225.99295,Bull
2024-08-29,225.52612,Bull
2024-08-30,226.94685,Bull
2024-09-03,227.29749,Bull
2024-09-04,224.18034,Bull
2024-09-05,221.56938,Bull
2024-09-06,221.20615,Bull
2024-09-09,220.36575,Bull
2024-09-10,219.99902,Bull
2024-09-11,219.44357,Bull
2024-09-12,220.49628,Bull
2024-09-13,221.12398,Bull
2024-09-16,221.24228,Bull
2024-09-17,218.06616,Bull
2024-09-18,216.67256,Bull
2024-09-19,218.16545,Bull
2024-09-20,223.23618,Bull
2024-09-23,225.40076,Bull
2024-09-24,225.3183,Bull
2024-09-25,225.61601,Bull
2024-09-26,225.26263,Bull
2024-09-27,225.66034,Bull
2024-09-30,226.02692,Bull
2024-10-01,228.87468,Bull
2024-10-02,226.81837,Bull
2024-10-03,225.89093,Bull
2024-10-04,224.96703,Bull
2024-10-07,225.13141,Bull
2024-10-08,222.63136,Bull
2024-10-09,223.44505,Bull
2024-10-10,225.95256,Bull
2024-10-11,226.93037,Bull
2024-10-14,226.51482,Bull
2024-10-15,228.17642,Bull
2024-10-16,230.36552,Bull
2024-10-17,230.3269,Bull
2024-10-18,230.37057,Bull
2024-10-21,231.86284,Bull
2024-10-22,233.38692,Bull
2024-10-23,233.76369,Bull
2024-10-24,231.24956,Bull
2024-10-25,229.84392,Bull
2024-10-28,229.70575,Bull
2024-10-29,230.74019,Bull
2024-10-30,231.41554,Bull
2024-10-31,229.86382,Bull
2024-11-01,226.86955,Bull
2024-11-04,223.87708,Bull
2024-11-05,222.05226,Bull
2024-11-06,222.03352,Bull
2024-11-07,221.74965,Bull
2024-11-08,224.05707,Bull
2024-11-11,225.11435,Bull
2024-11-12,224.10767,Bull
2024-11-13,223.52893,Bull
2024-11-14,223.75261,Bull
2024-11-15,225.50214,Bull
2024-11-18,224.72363,Bull
2024-11-19,225.78004,Bull
2024-11-20,226.50311,Bull
2024-11-21,227.18343,Bull
2024-11-22,227.2432,Bull
2024-11-25,227.93114,Bull
2024-11-26,229.82669,Bull
2024-11-27,231.88495,Bull
2024-11-29,232.76276,Bull
2024-12-02,234.32652,Bull
2024-12-03,236.23859,Bull
2024-12-04,238.69633,Bull
2024-12-05,240.03036,Bull
2024-12-06,240.58887,Bull
2024-12-09,240.69946,Bull
2024-12-10,242.72568,Bull
2024-12-11,244.28029,Bull
2024-12-12,244.30705,Bull
2024-12-13,244.98315,Bull
2024-12-16,245.41798,Bull
2024-12-17,247.08592,Sideways
2024-12-18,249.15703,Sideways
2024-12-19,247.3576,Bull
2024-12-20,247.20543,Bull
2024-12-23,249.62654,Bull
2024-12-24,251.27075,Bull
2024-12-26,253.45673,Bull
2024-12-27,254.89615,Bull
2024-12-30,253.76945,Bull
2024-12-31,251.39229,Bull
2025-01-02,249.34096,Bull
2025-01-03,245.082,Sideways
2025-01-06,242.77019,Bear
2025-01-07,242.67052,Bear
2025-01-08,241.32309,Bear
2025-01-10,240.88324,Bear
2025-01-13,237.736,Bear
2025-01-14,234.88722,Sideways
2025-01-15,233.033,Sideways
2025-01-16,234.60242,Sideways
2025-01-17,230.56833,Sideways
2025-01-21,229.28816,Sideways
2025-01-22,225.07787,Sideways
2025-01-23,223.60345,Sideways
2025-01-24,223.0027,Sideways
2025-01-27,222.3197,Sideways
2025-01-28,225.65448,Sideways
2025-01-29,231.71979,Sideways
2025-01-30,235.19151,Bear
2025-01-31,235.70541,Bear
2025-02-03,234.95428,Bear
2025-02-04,230.43556,Bear
2025-02-05,230.63644,Bear
2025-02-06,230.83861,Bear
2025-02-07,231.31467,Bear
2025-02-10,228.66634,Bear
2025-02-11,227.41875,Bear
2025-02-12,229.49783,Bear
2025-02-13,232.8211,Bear
2025-02-14,236.7901,Bear
2025-02-18,240.19885,Bear
2025-02-19,241.6473,Bear
2025-02-20,242.39915,Bear
2025-02-21,243.19708,Bear
2025-02-24,243.42477,Bear
2025-02-25,244.29155,Bear
2025-02-26,244.69527,Bear
2025-02-27,241.4372,Bear
2025-02-28,238.17828,Bear
2025-03-03,239.03024,Bear
2025-03-04,237.70265,Bear
2025-03-05,235.8901,Bear
2025-03-06,234.93925,Sideways
2025-03-07,234.34496,Sideways
2025-03-10,236.01375,Sideways
2025-03-11,230.93604,Bear
2025-03-12,224.79742,Sideways
2025-03-13,219.94421,Sideways
2025-03-14,214.0134,Sideways
2025-03-17,213.22913,Sideways
2025-03-18,213.43286,Sideways
2025-03-19,212.89023,Sideways
2025-03-20,213.91653,Sideways
2025-03-21,213.87662,Sideways
2025-03-24,215.95787,Sideways
2025-03-25,218.30296,Sideways
2025-03-26,220.94667,Sideways
2025-03-27,221.01546,Sideways
2025-03-28,222.0988,Sideways
2025-03-31,219.57082,Sideways
2025-04-01,220.40642,Sideways
2025-04-02,221.53668,Sideways
2025-04-03,222.42976,Sideways
2025-04-04,212.05608,Sideways
