Price,Close,RegimeCode
Ticker,MSFT,0
Date,,0
2023-03-14,256.7071838378906,0
2023-03-15,261.2843322753906,0
2023-03-16,271.8759460449219,-1
2023-03-17,275.0552978515625,0
2023-03-20,267.96807861328125,0
2023-03-21,269.49383544921875,0
2023-03-22,268.027099609375,0
2023-03-23,273.3130798339844,0
2023-03-24,276.1775207519531,1
2023-03-27,272.0530700683594,1
2023-03-28,270.921142578125,1
2023-03-29,276.1184387207031,1
2023-03-30,279.60302734375,1
2023-03-31,283.7864990234375,1
2023-04-03,282.7332458496094,1
2023-04-04,282.6840515136719,1
2023-04-05,279.88848876953125,1
2023-04-06,287.03485107421875,0
2023-04-10,284.8594665527344,1
2023-04-11,278.4021301269531,1
2023-04-12,279.0517883300781,1
2023-04-13,285.3023986816406,1
2023-04-14,281.6603088378906,1
2023-04-17,284.2786560058594,1
2023-04-18,283.8554382324219,1
2023-04-19,283.9341735839844,1
2023-04-20,281.6307373046875,1
2023-04-21,281.2862854003906,1
2023-04-24,277.3587341308594,1
2023-04-25,271.108154296875,1
2023-04-26,290.7458190917969,0
2023-04-27,300.0577087402344,1
2023-04-28,302.44964599609375,1
2023-05-01,300.7763366699219,1
2023-05-02,300.62860107421875,1
2023-05-03,299.6344299316406,1
2023-05-04,300.62860107421875,1
2023-05-05,305.7865905761719,1
2023-05-08,303.8179016113281,1
2023-05-09,302.1937561035156,1
2023-05-10,307.42059326171875,1
2023-05-11,305.2550048828125,1
2023-05-12,304.1329040527344,1
2023-05-15,304.61517333984375,1
2023-05-16,306.85955810546875,1
2023-05-17,309.7598571777344,1
2023-05-18,314.21875,1
2023-05-19,314.04119873046875,1
2023-05-22,316.8428955078125,1
2023-05-23,311.0028076171875,1
2023-05-24,309.6118469238281,1
2023-05-25,321.51885986328125,1
2023-05-26,328.3947448730469,1
2023-05-30,326.7373962402344,1
2023-05-31,323.95550537109375,1
2023-06-01,328.0888671875,1
2023-06-02,330.870849609375,1
2023-06-05,331.4035339355469,1
2023-06-06,329.174072265625,1
2023-06-07,319.01318359375,1
2023-06-08,320.8677673339844,1
2023-06-09,322.3771667480469,1
2023-06-12,327.3688049316406,1
2023-06-13,329.7758483886719,1
2023-06-14,332.7846374511719,1
2023-06-15,343.3993225097656,1
2023-06-16,337.7072448730469,1
2023-06-20,333.4850769042969,1
2023-06-21,329.05572509765625,1
2023-06-22,335.12261962890625,1
2023-06-23,330.4959411621094,1
2023-06-26,324.1626892089844,1
2023-06-27,330.0520324707031,1
2023-06-28,331.3147888183594,1
2023-06-29,330.5255432128906,1
2023-06-30,335.94140625,1
2023-07-03,333.4258728027344,1
2023-07-05,333.58367919921875,1
2023-07-06,336.6615905761719,1
2023-07-07,332.666259765625,1
2023-07-10,327.34906005859375,1
2023-07-11,327.98040771484375,1
2023-07-12,332.6465759277344,1
2023-07-13,338.0328063964844,1
2023-07-14,340.5779724121094,1
2023-07-17,341.0613708496094,1
2023-07-18,354.63555908203125,1
2023-07-19,350.28509521484375,1
2023-07-20,342.18597412109375,1
2023-07-21,339.1277770996094,1
2023-07-24,340.44970703125,1
2023-07-25,346.240478515625,1
2023-07-26,333.20880126953125,1
2023-07-27,326.2540588378906,1
2023-07-28,333.80072021484375,1
2023-07-31,331.38385009765625,1
2023-08-01,331.79815673828125,1
2023-08-02,323.0775451660156,1
2023-08-03,322.2488708496094,1
2023-08-04,323.3537292480469,1
2023-08-07,325.6522521972656,1
2023-08-08,321.6471252441406,1
2023-08-09,317.8786926269531,1
2023-08-10,318.5692138671875,1
2023-08-11,316.6751708984375,1
2023-08-14,319.6642150878906,1
2023-08-15,317.5137023925781,1
2023-08-16,316.74261474609375,1
2023-08-17,313.26275634765625,1
2023-08-18,312.8673400878906,1
2023-08-21,318.2057189941406,1
2023-08-22,318.7790222167969,1
2023-08-23,323.2672424316406,1
2023-08-24,316.3175048828125,1
2023-08-25,319.29315185546875,1
2023-08-28,320.0048828125,1
2023-08-29,324.6611633300781,1
2023-08-30,325.0368347167969,1
2023-08-31,324.0185852050781,1
2023-09-01,324.9083251953125,1
2023-09-05,329.74249267578125,1
2023-09-06,329.0801086425781,1
2023-09-07,326.14404296875,1
2023-09-08,330.4542541503906,1
2023-09-11,334.0824279785156,1
2023-09-12,327.9827575683594,1
2023-09-13,332.2238464355469,1
2023-09-14,334.83367919921875,1
2023-09-15,326.45050048828125,1
2023-09-18,325.3037414550781,1
2023-09-19,324.8984069824219,1
2023-09-20,317.10833740234375,1
2023-09-21,315.88250732421875,1
2023-09-22,313.3912658691406,1
2023-09-25,313.9152526855469,0
2023-09-26,308.5768737792969,0
2023-09-27,309.219482421875,0
2023-09-28,310.0597839355469,0
2023-09-29,312.1456298828125,0
2023-10-02,318.1265869140625,0
2023-10-03,309.8126525878906,0
2023-10-04,315.31903076171875,0
2023-10-05,315.71441650390625,0
2023-10-06,323.5242919921875,0
2023-10-09,326.0550842285156,0
2023-10-10,324.6413879394531,0
2023-10-11,328.6253967285156,1
2023-10-12,327.3797607421875,1
2023-10-13,323.98895263671875,0
2023-10-16,328.8428955078125,0
2023-10-17,328.26947021484375,0
2023-10-18,326.3417053222656,0
2023-10-19,327.5379638671875,0
2023-10-20,322.9410400390625,1
2023-10-23,325.560791015625,0
2023-10-24,326.7569580078125,1
2023-10-25,336.78118896484375,1
2023-10-26,324.1470947265625,0
2023-10-27,326.0451965332031,0
2023-10-30,333.45953369140625,0
2023-10-31,334.2503967285156,0
2023-11-01,342.11956787109375,0
2023-11-02,344.3438720703125,0
2023-11-03,348.772705078125,0
2023-11-06,352.46014404296875,0
2023-11-07,356.41448974609375,0
2023-11-08,359.0540466308594,1
2023-11-09,356.5726623535156,1
2023-11-10,365.4501647949219,1
2023-11-13,362.49432373046875,1
2023-11-14,366.0433349609375,1
2023-11-15,366.19189453125,1
2023-11-16,372.63079833984375,1
2023-11-17,366.3702392578125,1
2023-11-20,373.8887939453125,1
2023-11-21,369.5599670410156,1
2023-11-22,374.2949523925781,1
2023-11-24,373.8788757324219,1
2023-11-27,375.0477600097656,1
2023-11-28,379.09930419921875,0
2023-11-29,375.2855529785156,0
2023-11-30,375.344970703125,0
2023-12-01,370.98638916015625,0
2023-12-04,365.6669006347656,0
2023-12-05,369.01507568359375,0
2023-12-06,365.3301086425781,0
2023-12-07,367.45989990234375,0
2023-12-08,370.7090148925781,0
2023-12-11,367.80657958984375,0
2023-12-12,370.85760498046875,0
2023-12-13,370.84765625,0
2023-12-14,362.4870910644531,0
2023-12-15,367.241943359375,-1
2023-12-18,369.1438293457031,0
2023-12-19,369.7481384277344,0
2023-12-20,367.1329650878906,0
2023-12-21,370.0254821777344,0
2023-12-22,371.05572509765625,0
2023-12-26,371.13494873046875,0
2023-12-27,370.5505065917969,0
2023-12-28,371.7491149902344,0
2023-12-29,372.501953125,0
2024-01-02,367.380615234375,0
2024-01-03,367.1131591796875,0
2024-01-04,364.4781494140625,0
2024-01-05,364.2899475097656,0
2024-01-08,371.1646728515625,0
2024-01-09,372.25433349609375,0
2024-01-10,379.1686096191406,0
2024-01-11,381.01116943359375,0
2024-01-12,384.81500244140625,0
2024-01-16,386.5980529785156,0
2024-01-17,385.80560302734375,0
2024-01-18,390.1642150878906,0
2024-01-19,394.9190368652344,0
2024-01-22,392.7794189453125,0
2024-01-23,395.1468505859375,0
2024-01-24,398.7724609375,0
2024-01-25,401.06072998046875,0
2024-01-26,400.12957763671875,1
2024-01-29,405.8650817871094,1
2024-01-30,404.7456970214844,1
2024-01-31,393.83929443359375,1
2024-02-01,399.98101806640625,1
2024-02-02,407.3509826660156,1
2024-02-05,401.8333740234375,1
2024-02-06,401.6748352050781,1
2024-02-07,410.15435791015625,1
2024-02-08,410.2137451171875,1
2024-02-09,416.5931701660156,1
2024-02-12,411.35296630859375,1
2024-02-13,402.4970703125,1
2024-02-14,406.38739013671875,1
2024-02-15,403.4795837402344,1
2024-02-16,400.99853515625,1
2024-02-20,399.7381591796875,1
2024-02-21,399.1327209472656,1
2024-02-22,408.531005859375,1
2024-02-23,407.2309265136719,1
2024-02-26,404.4521789550781,1
2024-02-27,404.3926086425781,1
2024-02-28,404.6307678222656,1
2024-02-29,410.5059509277344,1
2024-03-01,412.3518371582031,1
2024-03-04,411.7762451171875,1
2024-03-05,399.59918212890625,1
2024-03-06,399.04339599609375,1
2024-03-07,406.0400695800781,1
2024-03-08,403.14215087890625,1
2024-03-11,401.45501708984375,1
2024-03-12,412.13348388671875,1
2024-03-13,411.95489501953125,1
2024-03-14,421.9981994628906,1
2024-03-15,413.264892578125,1
2024-03-18,414.1580505371094,1
2024-03-19,418.2170715332031,1
2024-03-20,422.00811767578125,1
2024-03-21,426.11676025390625,1
2024-03-22,425.49151611328125,1
2024-03-25,419.65606689453125,1
2024-03-26,418.4552001953125,1
2024-03-27,418.23687744140625,1
2024-03-28,417.53228759765625,1
2024-04-01,421.3531494140625,1
2024-04-02,418.2468566894531,1
2024-04-03,417.26434326171875,1
2024-04-04,414.71380615234375,1
2024-04-05,422.2959289550781,1
2024-04-08,421.3729553222656,1
2024-04-09,423.0501403808594,1
2024-04-10,420.05303955078125,1
2024-04-11,424.6876525878906,1
2024-04-12,418.703369140625,1
2024-04-15,410.5059509277344,1
2024-04-16,411.4388122558594,1
2024-04-17,408.7195739746094,1
2024-04-18,401.2069091796875,1
2024-04-19,396.095947265625,1
2024-04-22,397.9219970703125,1
2024-04-23,404.48193359375,1
2024-04-24,405.96063232421875,1
2024-04-25,396.01654052734375,1
2024-04-26,403.2414245605469,1
2024-04-29,399.2022399902344,1
2024-04-30,386.3800964355469,1
2024-05-01,391.9476318359375,1
2024-05-02,394.82562255859375,1
2024-05-03,403.57879638671875,1
2024-05-06,410.4067077636719,1
2024-05-07,406.238525390625,1
2024-05-08,407.4294128417969,1
2024-05-09,409.1959228515625,0
2024-05-10,411.5975646972656,0
2024-05-13,410.5853271484375,0
2024-05-14,413.40380859375,0
2024-05-15,420.6317138671875,0
2024-05-16,418.5538330078125,0
2024-05-17,417.7783203125,0
2024-05-20,422.878662109375,0
2024-05-21,426.5572814941406,0
2024-05-22,428.0286865234375,1
2024-05-23,424.529052734375,0
2024-05-24,427.6707763671875,0
2024-05-28,427.829833984375,0
2024-05-29,426.6865234375,0
2024-05-30,412.2704162597656,0
2024-05-31,412.7277526855469,0
2024-06-03,411.1270446777344,0
2024-06-04,413.6623229980469,0
2024-06-05,421.5563659667969,0
2024-06-06,422.0633850097656,0
2024-06-07,421.3973083496094,0
2024-06-10,425.3940124511719,0
2024-06-11,430.1761779785156,0
2024-06-12,438.5076904296875,0
2024-06-13,439.0246887207031,1
2024-06-14,440.00897216796875,1
2024-06-17,445.775390625,1
2024-06-18,443.75714111328125,1
2024-06-20,443.120849609375,1
2024-06-21,447.17724609375,1
2024-06-24,445.0794982910156,1
2024-06-25,448.3404541015625,1
2024-06-26,449.54345703125,1
2024-06-27,450.2294616699219,1
2024-06-28,444.3636474609375,1
2024-07-01,454.0870361328125,1
2024-07-02,456.62225341796875,1
2024-07-03,458.1036376953125,1
2024-07-05,464.8543395996094,1
2024-07-08,463.5419921875,1
2024-07-09,456.8807678222656,1
2024-07-10,463.55194091796875,1
2024-07-11,452.0687561035156,1
2024-07-12,450.9254150390625,1
2024-07-15,451.33306884765625,1
2024-07-16,446.91876220703125,1
2024-07-17,440.9534606933594,0
2024-07-18,437.8216857910156,0
2024-07-19,434.5805358886719,0
2024-07-22,440.3768310546875,0
2024-07-23,442.2757873535156,0
2024-07-24,426.4180603027344,0
2024-07-25,415.97882080078125,0
2024-07-26,422.8090515136719,0
2024-07-29,424.2606201171875,-1
2024-07-30,420.4726867675781,0
2024-07-31,415.92913818359375,0
2024-08-01,414.6962890625,0
2024-08-02,406.12615966796875,-1
2024-08-05,392.86334228515625,0
2024-08-06,397.29754638671875,0
2024-08-07,396.1243896484375,0
2024-08-08,400.3597412109375,0
2024-08-09,403.6704406738281,0
2024-08-12,404.4559020996094,0
2024-08-13,411.6142272949219,0
2024-08-14,414.4477233886719,0
2024-08-15,419.34808349609375,0
2024-08-16,416.7983093261719,0
2024-08-19,419.8460998535156,0
2024-08-20,423.10302734375,0
2024-08-21,422.4456787109375,-1
2024-08-22,413.8899841308594,-1
2024-08-23,415.1250305175781,0
2024-08-26,411.83819580078125,0
2024-08-27,412.1867980957031,0
2024-08-28,408.95977783203125,0
2024-08-29,411.4696960449219,0
2024-08-30,415.4736328125,0
2024-09-03,407.80438232421875,0
2024-09-04,407.26654052734375,0
2024-09-05,406.7585754394531,0
2024-09-06,400.0953063964844,0
2024-09-09,404.0992431640625,0
2024-09-10,412.5453796386719,0
2024-09-11,421.3500671386719,0
2024-09-12,425.29425048828125,0
2024-09-13,428.8699035644531,0
2024-09-16,429.6169128417969,0
2024-09-17,433.41168212890625,0
2024-09-18,429.0890197753906,0
2024-09-19,436.93756103515625,0
2024-09-20,433.53118896484375,0
2024-09-23,431.77825927734375,0
2024-09-24,427.4555969238281,0
2024-09-25,430.3838195800781,0
2024-09-26,429.5870361328125,0
2024-09-27,426.3101501464844,0
2024-09-30,428.5810546875,0
2024-10-01,419.00946044921875,0
2024-10-02,415.4636535644531,0
2024-10-03,414.87603759765625,0
2024-10-04,414.39794921875,0
2024-10-07,407.90399169921875,0
2024-10-08,413.0533447265625,0
2024-10-09,415.7923278808594,0
2024-10-10,414.1788330078125,0
2024-10-11,414.6568908691406,0
2024-10-14,417.4656677246094,0
2024-10-15,417.0672302246094,0
2024-10-16,414.45770263671875,0
2024-10-17,415.0552978515625,0
2024-10-18,416.48956298828125,0
2024-10-21,417.1070861816406,-1
2024-10-22,425.8022155761719,0
2024-10-23,422.9038391113281,-1
2024-10-24,423.0333251953125,0
2024-10-25,426.43963623046875,0
2024-10-28,424.8858642578125,-1
2024-10-29,430.2244873046875,0
2024-10-30,430.8021545410156,0
2024-10-31,404.72674560546875,0
2024-11-01,408.7306823730469,0
2024-11-04,406.82830810546875,0
2024-11-05,409.8163146972656,0
2024-11-06,418.50146484375,0
2024-11-07,423.7304992675781,0
2024-11-08,420.85205078125,0
2024-11-11,416.34014892578125,0
2024-11-12,421.340087890625,0
2024-11-13,423.5014343261719,0
2024-11-14,425.1846923828125,0
2024-11-15,413.3421936035156,0
2024-11-18,414.0991516113281,0
2024-11-19,416.12103271484375,0
2024-11-20,413.8302001953125,0
2024-11-21,412.0437927246094,0
2024-11-22,416.16552734375,0
2024-11-25,417.95196533203125,0
2024-11-26,427.133544921875,0
2024-11-27,422.1435546875,0
2024-11-29,422.61260986328125,0
2024-12-02,430.1175842285156,0
2024-12-03,430.3371276855469,0
2024-12-04,436.544677734375,0
2024-12-05,441.7342529296875,0
2024-12-06,442.682373046875,0
2024-12-09,445.12744140625,0
2024-12-10,442.4428405761719,0
2024-12-11,448.0915222167969,0
2024-12-12,448.6603698730469,0
2024-12-13,446.37493896484375,0
2024-12-16,450.6863098144531,0
2024-12-17,453.5505676269531,0
2024-12-18,436.5147399902344,0
2024-12-19,436.15545654296875,0
2024-12-20,435.726318359375,0
2024-12-23,434.3790283203125,0
2024-12-24,438.4508361816406,0
2024-12-26,437.2332763671875,0
2024-12-27,429.66845703125,0
2024-12-30,423.9798583984375,0
2024-12-31,420.6565246582031,-1
2025-01-02,417.74237060546875,-1
2025-01-03,422.5028381347656,-1
2025-01-06,426.99383544921875,-1
2025-01-07,421.5247802734375,-1
2025-01-08,423.7104187011719,-1
2025-01-10,418.11163330078125,-1
2025-01-13,416.35516357421875,-1
2025-01-14,414.8382263183594,-1
2025-01-15,425.4569091796875,-1
2025-01-16,423.7303466796875,0
2025-01-17,428.1714782714844,0
2025-01-21,427.64251708984375,0
2025-01-22,445.30712890625,0
2025-01-23,445.8160705566406,0
2025-01-24,443.17138671875,0
2025-01-27,433.6903991699219,0
2025-01-28,446.30511474609375,0
2025-01-29,441.44482421875,-1
2025-01-30,414.1595458984375,0
2025-01-31,414.22943115234375,0
2025-02-03,410.09771728515625,0
2025-02-04,411.5447998046875,0
2025-02-05,412.4629821777344,0
2025-02-06,414.9879150390625,0
2025-02-07,408.9300537109375,0
2025-02-10,411.3951110839844,0
2025-02-11,410.6166687011719,0
2025-02-12,408.2214660644531,0
2025-02-13,409.7184753417969,0
2025-02-14,407.6126708984375,0
2025-02-18,408.8202819824219,0
2025-02-19,413.94000244140625,0
2025-02-20,416.1300048828125,0
2025-02-21,408.2099914550781,0
2025-02-24,404.0,0
2025-02-25,397.8999938964844,0
2025-02-26,399.7300109863281,0
2025-02-27,392.5299987792969,0
2025-02-28,396.989990234375,0
2025-03-03,388.489990234375,0
2025-03-04,388.6099853515625,-1
2025-03-05,401.0199890136719,-1
2025-03-06,396.8900146484375,0
2025-03-07,393.30999755859375,0
2025-03-10,380.1600036621094,0
2025-03-11,380.45001220703125,-1
2025-03-12,383.2699890136719,-1
2025-03-13,378.7699890136719,-1
2025-03-14,388.55999755859375,-1
2025-03-17,388.70001220703125,-1
2025-03-18,383.5199890136719,-1
2025-03-19,387.82000732421875,-1
2025-03-20,386.8399963378906,-1
2025-03-21,391.260009765625,-1
2025-03-24,393.0799865722656,-1
2025-03-25,395.1600036621094,-1
2025-03-26,389.9700012207031,-1
2025-03-27,390.5799865722656,-1
2025-03-28,378.79998779296875,-1
2025-03-31,375.3900146484375,-1
2025-04-01,382.19000244140625,-1
2025-04-02,382.1400146484375,-1
2025-04-03,373.1099853515625,-1
2025-04-04,359.8399963378906,-1
